subject.ID,Anterior_hippocampus,Posterior_hippocampus,MISC,Meninges_PHC,ERC,Br35,Br36,PHC,ColSul,OTSul,Meninges
sub-9380004_ses-PREFU12_run-001_T1w,1697.75,1579.5,107.75,153.75,553.25,554.25,1811.25,965.5,496.5,273,326
sub-9380004_ses-PREFU24_run-001_T1w,1699.5,1564,100.75,143.25,573,520.5,1861.5,961.75,524.25,244,301.25
sub-9466302_ses-PREBL00_run-001_T1w,1779.25,1528.25,132,101,582.25,640.5,2017,888,259.75,271.5,343.5
sub-9466302_ses-PREEN00_run-001_T1w,1772.25,1566.75,116.75,98,591,634.75,2006.75,925.25,267.25,272,340
sub-9466302_ses-PREFU12_run-001_T1w,1743.75,1548,121.25,94.75,563.75,583.75,1932.5,872.25,288,264.25,341.25
sub-9488568_ses-NAPBL00_run-001_T1w,1300.5,1389,103.75,132,451.75,580.5,1954,1100.25,210.75,275.25,346.75
sub-9488568_ses-NAPEN00_run-001_T1w,1271.25,1406.25,138.25,125.5,442.5,635.25,1961.75,1100.5,203.5,267.5,359.75
sub-9488568_ses-NAPFU03_run-001_T1w,1300,1437.75,110.75,113.5,446.5,569.25,1931,1122.75,202.75,262.25,382.75
sub-9488568_ses-NAPFU12_run-001_T1w,1269.75,1475.5,122,126.75,451.5,562.75,2017.5,1113,192.75,252,364.25
sub-9488568_ses-NAPFU24_run-001_T1w,1280.5,1391.75,60.5,126.25,486.5,617.5,2071.25,1101,194.25,235,318.75
sub-9488568_ses-NAPFU36_run-001_T1w,1271,1419.75,106.75,145.5,450.5,564.75,1997.5,1115.5,226.5,289.5,381
sub-9488568_ses-NAPFU48_run-001_T1w,1277.25,1391.25,84,137,480,548.75,2052.75,1049.25,217.75,300.75,356.25
sub-9522570_ses-PREBL00_run-001_T1w,1750,1957,93.75,153.25,623.25,639.75,2161,990,306.75,348.5,342.75
sub-9522570_ses-PREEN00_run-001_T1w,1880.5,1914.25,95,142,609,707.75,2227,1070.25,263.5,352.5,279.5
sub-9539210_ses-PREBL00_run-001_T1w,1433.75,1559,128.75,164.5,464.5,536.5,2108.75,934,320.25,607.25,409.5
sub-9539210_ses-PREEN00_run-001_T1w,1443.5,1571.5,147.25,164.25,502.25,475.25,2209.75,957,350.75,595.25,412.75
sub-9539210_ses-PREFU12_run-001_T1w,1404.75,1554.25,139.5,168.25,442.5,486.25,2103.75,934.25,347.75,604,426
sub-9539210_ses-PREFU24_run-001_T1w,1372.75,1448.75,142,172.25,446.5,455.5,2067.5,927,364.75,594.5,427.5
sub-9555827_ses-NAPBL00_run-001_T1w,1818,1885.5,115,208,625,950,2006.25,1167.75,352,259.25,391
sub-9555827_ses-NAPEN00_run-001_T1w,1809.5,1902.25,124,216,639,964.75,2017,1163.75,304.25,219.5,347.75
sub-9555827_ses-NAPFU03_run-001_T1w,1782.25,1871,108.25,213,614.75,912.5,2047.25,1158.25,317.75,218,387.25
sub-9555827_ses-NAPFU12_run-001_T1w,1805.25,1889.75,132,217.75,627.75,861.5,1935.5,1127.5,305.5,216.25,390
sub-9555827_ses-NAPFU24_run-001_T1w,1772.75,1856.25,110.75,215.5,641.75,885.5,1881.5,1110.25,329,276,372
sub-9555827_ses-NAPFU36_run-001_T1w,1786,1828.75,118.25,209.5,643.25,846,1885.5,1059.75,331.25,251.25,370.75
sub-9566680_ses-NAPBL00_run-001_T1w,1841.75,1696.5,167.75,246,681.25,742.75,2399.75,990.25,498.5,74.25,392
sub-9566680_ses-NAPEN00_run-001_T1w,1875.75,1657.5,177.5,243,734.75,731.25,2355,965.75,532.75,57,400.25
sub-9566680_ses-NAPFU03_run-001_T1w,1836.75,1623,151.5,237.25,786.5,758,2313.75,956.75,551.75,83.25,375.25
sub-9566680_ses-NAPFU12_run-001_T1w,1890.5,1627.5,169,241.75,662.75,703.75,2382.5,931.75,547,82.5,411.5
sub-9566680_ses-NAPFU24_run-001_T1w,1877,1640.25,184.75,251.5,693.25,736.5,2373.25,973.25,533.25,88.5,436.75
sub-9584420_ses-PREBL00_run-001_T1w,1576.25,1724,56,127,608.75,598.25,2299.5,982.75,282.75,236.5,341.75
sub-9584420_ses-PREEN00_run-001_T1w,1573.75,1717,37.25,113.75,670.25,578.25,2277.75,996.75,313.5,285.5,300
sub-9605091_ses-NAPBL00_run-001_T1w,1846.5,1718.25,108.25,113.75,741,675.5,2516.75,984.25,470,334.5,476.75
sub-9605091_ses-NAPEN00_run-001_T1w,1790.75,1742.75,128.75,123.75,758.5,644,2505.75,974.25,457.5,344.75,502.25
sub-9605091_ses-PREFU12_run-001_T1w,1814.25,1747,134,135.25,778,664.5,2476,990.25,509,366,435.25
sub-9605091_ses-PREFU24_run-001_T1w,1807.75,1707.5,121.75,141,805,695,2503,959.25,446.5,372,425.75
sub-9650197_ses-NAPBL00_run-001_T1w,1965,1988.75,42,123.5,624.75,700,2963.25,1112.75,738,184.25,381.25
sub-9650197_ses-NAPEN00_run-001_T1w,1945.25,1929,36.5,130.75,621,722.75,2905.25,1087.75,768,169.5,359.5
sub-9650197_ses-NAPFU03_run-001_T1w,1949.75,1961.5,49,125.25,638.75,704.25,2888,1066.25,749.5,168.75,348
sub-9650197_ses-NAPFU12_run-001_T1w,1936.5,1927,42.25,122.25,606,695.5,2790.25,1087,798.25,179,345.5
sub-9650197_ses-NAPFU24_run-001_T1w,1869.5,1917.75,49,123.75,648,678.25,2791,1047.75,777.75,175.25,334.25
sub-9650197_ses-NAPFU36_run-001_T1w,1931,1904,38.75,114,602.5,703.5,2738,1071.25,680.75,153.75,350.75
sub-9650197_ses-NAPFU48_run-001_T1w,1876.75,1829,51.25,119.25,610,669.25,2746,1009.5,807.5,177.5,342.75
sub-9678578_ses-NAPBL00_run-001_T1w,1918.25,1787,125.25,184.75,691.75,589,1817.75,955.75,357,52.5,398.75
sub-9678578_ses-NAPEN00_run-001_T1w,1893.5,1791,117,188,683.5,587.75,1785.75,934.5,407,27.75,358.5
sub-9678578_ses-NAPFU03_run-001_T1w,1943.75,1788.75,128,197.25,725.75,622.75,1888.25,934,344,29.25,372.25
sub-9678578_ses-NAPFU12_run-001_T1w,1883,1803.25,114,185.5,667.25,589.25,1812.5,902,414.5,49.25,366.75
sub-9678578_ses-NAPFU24_run-001_T1w,1856.5,1769,133.25,181,675,566,1704.5,926,382.75,8.25,400.5
sub-9690995_ses-NAPBL00_run-001_T1w,1646,1919.75,119.25,221.5,543.75,666.5,2093.5,766.25,305,231.75,388.25
sub-9690995_ses-NAPEN00_run-001_T1w,1684,1882.5,117.25,227.25,539.5,638,2104,823.75,328.25,223,372.5
sub-9690995_ses-NAPFU03_run-001_T1w,1676,1857.25,152.25,241.25,543.25,630,2078.75,790.25,374.25,237.75,388.75
sub-9690995_ses-NAPFU12_run-001_T1w,1666,1842.25,105.25,211.5,516.25,639.25,2138,819.5,315,197.75,375.5
sub-9690995_ses-NAPFU24_run-001_T1w,1670.25,1849.75,123.75,232,539.25,620,2084.75,818.5,315.75,251.75,436.75
sub-9690995_ses-NAPFU36_run-001_T1w,1645.25,1819.25,124.5,224,552.25,634.25,2073.25,838,270,271,373
sub-9690995_ses-NAPFU48_run-001_T1w,1584.25,1798.75,75.75,187.75,484.5,584,1931.5,854.75,262.75,286.5,349.5
sub-9742226_ses-PREBL00_run-001_T1w,1671.25,1873.25,59.5,210.75,511,801.75,2132.25,1100.5,204,254,372
sub-9742226_ses-PREEN00_run-001_T1w,1669.25,1946.25,53.5,209,534,900.75,2122.25,1134,205,249.75,336.25
sub-9742226_ses-PREFU12_run-001_T1w,1689.5,1890.25,59.5,213.25,532.5,826.25,2117.5,1089,247.25,252.75,344.25
sub-9742435_ses-NAPBL00_run-001_T1w,1819.75,1495.75,197,172,600.25,791.75,2133,1160.75,564.75,330.75,345.5
sub-9742435_ses-NAPEN00_run-001_T1w,1794.5,1498,167.75,175.75,628,790.5,2156.75,1178.75,586.5,318.5,368.25
sub-9742435_ses-NAPFU03_run-001_T1w,1799,1483,198.5,156.25,616.75,793,2109.25,1123.5,613,336.75,357.75
sub-9742435_ses-NAPFU12_run-001_T1w,1795.25,1468.75,181.75,157.75,605.25,780.25,2082.75,1121,632.75,322.75,363.5
sub-9742435_ses-NAPFU24_run-001_T1w,1782.5,1452.75,184.75,178.25,581.5,728.5,2090,1074.25,625.75,330.5,397.25
sub-9742435_ses-NAPFU36_run-001_T1w,1737,1451,207.25,175.5,583.75,770.5,2029.5,1116,635.75,329,375.25
sub-9742435_ses-NAPFU48_run-001_T1w,1774.75,1453.25,209.75,189,592.75,708,2094.5,1064,618,336.25,404.5
sub-9748277_ses-NAPBL00_run-001_T1w,1601,1614.75,151,157.75,542.25,626.75,2005,717,128.5,293.25,380.5
sub-9748277_ses-NAPEN00_run-001_T1w,1767.5,1754,178.25,167.5,542.25,651.5,2199.75,685.25,151.75,295,466.25
sub-9748277_ses-NAPFU03_run-001_T1w,1769.25,1776,176.25,162.25,572.25,655,2167.25,765.5,167,327,433.75
sub-9748277_ses-NAPFU12_run-001_T1w,1748.25,1752.75,167.5,170.25,554.5,650.25,2208,741.5,168.25,282.5,436.5
sub-9748277_ses-NAPFU24_run-001_T1w,1711,1768,197.5,188.75,534.5,601.25,2101.25,730.5,158.75,286,505.5
sub-9748277_ses-NAPFU36_run-001_T1w,1744.5,1732,194.25,164.5,555.5,658,2196,717.5,153.25,281.25,403.25
sub-9748277_ses-NAPFU48_run-001_T1w,1709.75,1766,217.5,197,528.5,547,2077,718.5,169.25,317,495.5
sub-9769696_ses-NAPBL00_run-001_T1w,2096.5,1864,183.75,219.75,687.5,755.75,2287.75,1063.5,292.5,309.5,472.25
sub-9769696_ses-NAPEN00_run-001_T1w,2132.5,1876.25,173.5,219.75,654.25,806,2334.5,1151.25,280,269.25,492.5
sub-9769696_ses-NAPFU03_run-001_T1w,2095.5,1851.5,154.25,230.75,593.25,769,2325,1068.75,268.5,287.25,480.25
sub-9769696_ses-NAPFU12_run-001_T1w,2178,1789.5,163.25,214,603.25,744.25,2227,1075.5,297.75,272,515.5
sub-9769696_ses-NAPFU24_run-001_T1w,2150.25,1831.25,156.75,218.5,650.75,709.25,2296.25,1080.25,307.5,279,495.5
sub-9769696_ses-NAPFU36_run-001_T1w,2154,1866.25,188,217.25,625.75,764.75,2172,1083.25,328,292.5,470.5
sub-9779747_ses-NAPBL00_run-001_T1w,2054,1740.75,164.75,255.5,610.25,775.25,2431,866.75,288,209.5,316
sub-9779747_ses-NAPEN00_run-001_T1w,2078.25,1754.5,170.5,260.5,638.5,724.25,2391.5,881,304.25,191.25,343.75
sub-9779747_ses-NAPFU03_run-001_T1w,2052.75,1736.5,162.25,267.25,628.25,707,2352.25,899,328.5,242.25,338.5
sub-9779747_ses-NAPFU12_run-001_T1w,2058.5,1760,155,250.5,651,756,2441,889.5,287.25,248,331.75
sub-9779747_ses-NAPFU24_run-001_T1w,2063.25,1712.25,161.25,247.5,620.25,713.5,2408.25,868.75,290.75,197.75,362.5
sub-9779747_ses-NAPFU36_run-001_T1w,2088.5,1716,171,252.75,617.5,759.75,2373.5,882.25,299.25,210.25,336
sub-9779747_ses-NAPFU48_run-001_T1w,2028.5,1740.75,161.5,275.5,618.75,685.75,2298,863,325,200.75,401.75
sub-9827494_ses-PREBL00_run-001_T1w,1573.75,1565,84.5,194.75,666.5,721,2137,885,230.75,269.75,329
sub-9827494_ses-PREEN00_run-001_T1w,1615.5,1544.25,50.25,163.75,668.75,801,2222.5,891.75,192.5,266.25,314.25
sub-9827494_ses-PREFU12_run-001_T1w,1546.75,1577.75,87.5,189.75,643.5,705.75,2079.75,882,174.75,226.25,345
sub-9827494_ses-PREFU24_run-001_T1w,1559.25,1593,72.25,214.75,640.5,769.75,2151.25,919,185.5,220,371.5
sub-9827494_ses-PREFU36_run-001_T1w,1569,1524.75,59.75,190.75,662.5,798,2172,874,179.75,202,314.25
sub-9827494_ses-PREFU48_run-001_T1w,1515,1552.75,75.75,188.75,627.5,745.75,2090.5,894,211,264.25,359.25
sub-9843446_ses-PREBL00_run-001_T1w,1807.25,1601.75,111.75,197.25,565.5,580.75,1900.25,898.25,314.5,174.75,397
sub-9843446_ses-PREEN00_run-001_T1w,1854.75,1562,98.5,187,613.75,638.5,1961,881.25,276.5,199.5,357
sub-9843864_ses-PREBL00_run-001_T1w,1580,1636.5,104,99.25,537.75,592.5,2179.5,944.25,319,331.5,298
sub-9843864_ses-PREEN00_run-001_T1w,1567.25,1671,134.5,105.5,553.5,569,2205.5,945.75,353.75,337.75,284
sub-9851361_ses-NAPBL00_run-001_T1w,1902.75,2208.5,118.5,219.25,771.5,747,2267.25,1219.5,424,392.5,438.25
sub-9851361_ses-NAPEN00_run-001_T1w,1945.75,2209.75,115.75,208.25,830,790.75,2250,1258.5,376.25,375.5,419.75
sub-9851361_ses-NAPFU03_run-001_T1w,1893.75,2230.25,124.75,224,712.75,762.5,2149.25,1239,461.25,376,468
sub-9851361_ses-NAPFU12_run-001_T1w,1923.25,2228.5,122.25,228.75,763.75,749.25,2175.75,1234.5,459,383.5,482
sub-9851361_ses-NAPFU24_run-001_T1w,1904.75,2173.25,124,226.5,755.5,763.25,2281.5,1241,433.25,377,470.5
sub-9851361_ses-NAPFU36_run-001_T1w,1883,2144.75,117.25,238.75,767.25,736.75,2224.5,1202.75,440.5,387.75,468.5
sub-9865768_ses-PREBL00_run-001_T1w,1437.75,1181.25,161,225.75,455.5,510.75,1877,1015.5,361,314.75,405.25
sub-9865768_ses-PREEN00_run-001_T1w,1452.25,1182,160.5,201.5,439.25,524.5,1906,1083,359.5,306,370.5
sub-9865768_ses-PREFU12_run-001_T1w,1391.75,1154.5,178.25,220.25,437.25,489.5,1876.25,1020.25,369.75,302.25,418.5
sub-9870694_ses-PREBL00_run-001_T1w,2051.75,1973.75,131.75,142.5,623.5,757,2356.25,1320.5,359.75,504.75,318
sub-9870694_ses-PREEN00_run-001_T1w,2089,2025.5,114.25,134.75,630.25,783.75,2457.25,1362.5,342.5,452.75,312.75
sub-9889544_ses-PREBL00_run-001_T1w,2048.25,1834,112.25,212.75,685.75,969,2113.25,1357.5,376.75,221.25,366.75
sub-9889544_ses-PREEN00_run-001_T1w,2056.75,1859.75,101.75,207.75,731.75,982.5,2208,1358.5,395.25,139.25,386.75
sub-9889544_ses-PREFU12_run-001_T1w,2033.5,1865,127.25,219.75,721.5,939.25,2153.25,1340.75,451,183.5,413
sub-9909448_ses-PREBL00_run-001_T1w,1834.25,1562,146.5,189,632,688.25,1873.75,919.25,402.5,264,452.25
sub-9909448_ses-PREEN00_run-001_T1w,1746,1579.75,127.5,186.25,672.75,644.25,1990,950.25,472,240.75,522
sub-9909448_ses-PREFU12_run-001_T1w,1881.5,1590.5,191.75,190.75,629.5,641.5,1922.75,892.25,517,298.75,557.5
sub-9909448_ses-PREFU24_run-001_T1w,1811.25,1540.75,169.5,188,664,683.5,1948.25,899.25,522.5,296,450.75
sub-9909448_ses-PREFU36_run-001_T1w,1823.75,1510.5,177.25,192.5,624.5,626.5,1847.75,907.25,522,279.75,481.75
sub-9909448_ses-PREFU48_run-001_T1w,1753.5,1494,202.75,190.75,612.75,615.25,1913.25,876.25,518.5,318.75,528.5
sub-9930257_ses-PREBL00_run-001_T1w,1663,1866.5,156.75,158,569.5,607,2175.25,779,358.5,67.25,396
sub-9930257_ses-PREEN00_run-001_T1w,1615.5,1863.25,142,154.25,554.25,671.25,2217,776.5,240.5,87.25,384.25
sub-9931234_ses-NAPBL00_run-001_T1w,1531.75,1712.25,86.5,119.5,534.25,519.25,2073,762.25,442.25,53,376
sub-9931234_ses-NAPEN00_run-001_T1w,1556.75,1698.75,83.25,112,529.25,550.5,2016.25,787.75,452.25,12.75,382.25
sub-9931234_ses-NAPFU03_run-001_T1w,1563.25,1667.25,107.5,111,516.25,531.25,2059.75,749.5,478.75,43.25,361.75
sub-9931234_ses-NAPFU12_run-001_T1w,1532.25,1677.25,87.5,99,516.5,543,2010.25,738.25,503.5,39,378
sub-9931234_ses-NAPFU24_run-001_T1w,1571.5,1671.5,71.75,75,560.25,560.5,2095.75,777.5,458.25,26.25,327.75
sub-9931234_ses-NAPFU36_run-001_T1w,1572.75,1667,109.25,110.75,530,544.5,2069.25,732.25,478.75,39.5,382.75
sub-9939055_ses-NAPBL00_run-001_T1w,1531.75,1727.25,113.5,145.5,496.75,568.75,2103.75,694.75,236.25,277.5,347.75
sub-9939055_ses-NAPEN00_run-001_T1w,1549,1728,104.75,155.25,478.75,586.25,2096,708.5,195.75,258.25,328.5
sub-9939055_ses-NAPFU03_run-001_T1w,1532.25,1728.25,101.5,150.5,518,583.75,2143.25,726.5,223,303,328.75
sub-9939055_ses-NAPFU12_run-001_T1w,1515.75,1717.25,109.75,137.25,534.25,590.5,2103,734.5,227,296.5,342.75
sub-9939055_ses-NAPFU24_run-001_T1w,1520.5,1709.5,107,164.25,488.25,541,2049.75,710.75,252.25,284.25,406.5
sub-9939055_ses-NAPFU36_run-001_T1w,1532,1717.25,92.25,142.75,507.25,576.5,2028.5,681.5,240.75,285.25,344.75
sub-9939055_ses-NAPFU48_run-001_T1w,1543.75,1678,106,161,485.5,557.75,2050.75,674.5,255.25,302.25,356.5
sub-9962084_ses-NAPEN00_run-001_T1w,1399,1826,40.75,55.5,716.75,610.25,2441.5,869.75,383,235.75,314
sub-1016072_ses-PREFU24_run-002_T1w,1874.25,1783.5,106,194.75,719.75,755.5,2115,1185.25,411.25,131,327
sub-1076159_ses-NAPFU24_run-002_T1w,1541.75,1403.25,182,80.75,497.75,612.25,2061.75,1002.25,830,221.75,380.5
sub-1076159_ses-NAPFU48_run-002_T1w,1521.25,1362.25,172.5,76.75,472.25,527,2087.25,974.25,802.5,210.5,341.75
sub-1177880_ses-NAPEN00_run-002_T1w,1603,1644.25,89,207.25,526.5,826.5,2361.25,1340,515,223.25,386
sub-1177880_ses-PREFU24_run-002_T1w,1478,1572.75,74.25,230.5,489.75,780.5,2329,1383.5,535.75,218.25,435
sub-1177880_ses-PREFU36_run-002_T1w,1473,1543.75,86,219,452.25,727.75,2271.75,1306.5,518,229.25,430.5
sub-1177880_ses-PREFU48_run-002_T1w,1385.5,1522,116,226.75,470.25,718.25,2272,1305,521.5,214.75,425.5
sub-1284264_ses-NAPFU24_run-002_T1w,1581.5,1721,116.5,203.5,582,662.5,1832.75,1026.25,358.5,164,335
sub-1322140_ses-NAPFU24_run-002_T1w,1717.5,1698.25,71.25,188,504.25,575,1834.25,1075.5,255.75,389.25,375.5
sub-1369125_ses-PREFU24_run-002_T1w,1721.75,1733.5,107.5,195.75,534.75,643.5,2367.5,994.5,539.5,62.25,386.25
sub-1404211_ses-NAPFU24_run-002_T1w,1904.75,2053.25,134,244.25,670,735.5,2023,1281,371.25,228.5,423.25
sub-1404211_ses-NAPFU48_run-002_T1w,1997.75,2013.75,154.25,222.75,668.25,718,1993.75,1268,424.25,220,390.25
sub-1438245_ses-NAPFU12_run-002_T1w,1538.75,1307.25,17,118.5,613.75,598.25,2341.5,909.75,328.5,223,278.25
sub-1438245_ses-NAPFU24_run-002_T1w,1482.75,1339.25,21,137.75,617.75,587.75,2240,849.75,393.25,246.5,303.75
sub-1443924_ses-NAPFU24_run-002_T1w,2019,1921.5,131.5,214.25,594.5,626.5,2099.75,1131.25,378.25,370,316.75
sub-1626987_ses-NAPFU24_run-002_T1w,2178.5,1776.5,215.25,91.5,681.25,741.5,3547.25,1374.75,697.5,252.25,402.5
sub-1635604_ses-PREFU24_run-002_T1w,1573.25,1575.75,124.75,225.25,545.5,574.75,1651,778,172,288.25,392
sub-1635604_ses-PREFU48_run-002_T1w,1550,1608.25,146.75,227,513.5,490,1630.25,800,200,295,464.5
sub-1784075_ses-NAPFU12_run-002_T1w,1676.25,1636.75,141.5,171.75,566.5,576.5,2270.5,929.25,338.25,88.75,346.5
sub-1784075_ses-NAPFU24_run-002_T1w,1698.25,1638.25,133.75,187.25,511,590.75,2193.25,926,343.5,107.75,338.75
sub-1966913_ses-NAPFU24_run-002_T1w,1360,1661.75,108.75,248.5,648.25,712.25,2463.75,1059,289.75,304.5,294.5
sub-1984879_ses-PREFU24_run-002_T1w,1705.5,1906.25,171.25,118.75,505,643.5,2090.5,1064.5,445,368,473.5
sub-2017146_ses-NAPFU12_run-002_T1w,1757.75,1709.5,62.75,172.75,556.25,747.25,2446.25,1021.25,385.75,182.75,262.25
sub-2017146_ses-NAPFU24_run-002_T1w,1747.25,1722,85.75,191.75,609.5,696.75,2359.75,1017,421.75,165.75,318.25
sub-2017146_ses-NAPFU48_run-002_T1w,1743.75,1668.75,95.25,202.25,568.25,683.75,2346.5,970.75,486,186.5,353.75
sub-2111048_ses-NAPFU03_run-002_T1w,1625.5,1592,76.5,224,578.5,743.75,2218.25,1002.75,255,69.75,362.75
sub-2111048_ses-NAPFU24_run-002_T1w,1659.25,1602.5,104,238.5,501.25,711.75,2108,1003.5,346.25,81.5,352.75
sub-2111048_ses-NAPFU36_run-002_T1w,1654,1600.5,88.25,235.25,560.25,677.25,2094.75,1031.25,291.25,61.5,373.25
sub-2161762_ses-NAPFU24_run-002_T1w,1877.75,1573.25,126,103,616.75,604,1843.75,1161,272.25,305,268.75
sub-2161762_ses-NAPFU48_run-002_T1w,1821.75,1496,133.25,117.75,603.75,587.25,1777.5,1052.5,265,283.5,282.25
sub-2332918_ses-NAPFU24_run-002_T1w,1596.75,1467,82.75,180.5,492.25,568,1934,751.75,157.25,211.25,233
sub-2332918_ses-NAPFU48_run-002_T1w,1558.5,1402.5,112,189.5,529.5,543.25,1737.25,705.5,141,236.75,274.25
sub-2336041_ses-PREFU24_run-002_T1w,1566.75,1476.75,162.25,212.25,521,589.25,2183.25,948.75,890.5,131,374.75
sub-2424540_ses-NAPFU24_run-002_T1w,1796.25,1336.25,222,233.25,563.25,449.75,1675.5,752,403.75,279.75,281.5
sub-2424540_ses-NAPFU48_run-002_T1w,1690.25,1301,254.75,250.5,503,423.25,1543,678.25,411.75,264.25,351.75
sub-2448082_ses-PREFU24_run-002_T1w,1723.25,1769.25,193.25,289,599,744.75,2143.75,994.25,504.75,132.5,472.25
sub-2631883_ses-NAPFU24_run-002_T1w,1779,1547.75,6.75,81.5,640,721.5,1867.75,1269.75,222,178.75,334.5
sub-2663318_ses-NAPFU24_run-002_T1w,1560.25,2036,38.25,113.5,577.75,708,2121,952,190.5,266.75,423
sub-2757160_ses-NAPFU24_run-002_T1w,1718.25,1529.25,90,154,605.25,696.5,2085,938,504,152.75,293.75
sub-2823276_ses-PREFU48_run-002_T1w,1647,1624.25,75.5,104.5,530.75,594.5,1790,721.25,289.75,182.75,381
sub-2887681_ses-PREFU24_run-002_T1w,1735.25,1752.25,144.25,183.25,690.75,617.75,2044,1005.5,340.75,288.75,462.75
sub-2924615_ses-PREFU24_run-002_T1w,1750.25,1829.75,205,177.25,560.25,581.5,2327.5,885.25,466.5,369.5,362.5
sub-2963960_ses-PREFU24_run-002_T1w,1706.5,1511.5,207.5,148.25,581,719.5,2072.75,882.75,354.5,449.75,475.5
sub-2963960_ses-PREFU48_run-002_T1w,1692.75,1496.5,204.5,140.5,605.75,710.75,2055.5,879,360.5,482.75,505.25
sub-3017785_ses-NAPFU24_run-002_T1w,2002,1734,258.25,218,638.5,557.5,2659.75,865,852.5,483.75,532.75
sub-3017785_ses-NAPFU48_run-002_T1w,1908,1581.25,219.5,206.75,633.75,569.25,2535,870.5,854.5,460.5,558
sub-3047136_ses-NAPFU24_run-002_T1w,2163.25,1815.75,122.5,128.75,696,837,2214.75,1045.75,311.25,280.75,381.75
sub-3048898_ses-PREFU24_run-002_T1w,1700,1765.25,143.5,191.5,561.75,543.25,2077.25,1030,422.25,353,372.75
sub-3102543_ses-NAPFU24_run-002_T1w,1807.5,1575.5,101.25,136.5,613.5,637.5,2150.5,1008,309.25,226.5,332.5
sub-3102543_ses-NAPFU48_run-002_T1w,1790.5,1630.75,99.5,138.25,648,629,2167.5,1050.75,344.5,226.5,354.25
sub-3137570_ses-NAPFU24_run-002_T1w,1935.25,1847.75,151.75,188,581.25,593,2409,790.5,591.25,206.75,408.75
sub-3137570_ses-NAPFU48_run-002_T1w,1882,1866,194,202.75,572.25,547.25,2189,784.25,635.75,185.5,494
sub-3165520_ses-PREFU24_run-002_T1w,1799.25,1666.25,235.25,228.75,675,563.25,2544.75,876,618.75,200.5,502.25
sub-3165520_ses-PREFU48_run-002_T1w,1808.75,1651,264.5,223,642.25,525.5,2543,833.5,616.25,176.5,517
sub-3191214_ses-PREFU24_run-002_T1w,1431.5,1669.75,116.25,205.25,702.75,688.75,2262,939.5,218.75,181.5,348.5
sub-3195342_ses-NAPFU24_run-002_T1w,1527.5,1429.75,189,239,579.5,592.75,1934.5,1008,743,399.5,489
sub-3195342_ses-NAPFU48_run-002_T1w,1533.5,1422,243.25,243.25,558,597.5,1865.75,941,761.75,396.25,515.5
sub-3230637_ses-PREFU24_run-002_T1w,1832.5,1722.25,149.25,199.75,642.5,671.25,2624,1090,449,231.75,396
sub-3230637_ses-PREFU48_run-002_T1w,1753.25,1726.75,150.75,221.5,628,626.75,2649.25,1041.75,485,263.25,403
sub-3301724_ses-PREFU24_run-002_T1w,1583.25,1523.5,114.75,209,675.5,621.5,2032,1025.5,444.25,219.5,363.5
sub-3301724_ses-PREFU48_run-002_T1w,1581,1585.75,129.75,220.75,685.25,617,2043.75,1029.75,502.25,204.75,376
sub-3343577_ses-PREFU24_run-002_T1w,1792.5,1656.75,119,99.75,773.75,806.25,2009.25,1136.75,514.25,222.25,397.25
sub-3360165_ses-NAPFU24_run-002_T1w,1829.5,1878.5,59.25,47.5,710.25,585,2436.5,943.25,413.25,328.25,394.75
sub-3408795_ses-NAPFU24_run-002_T1w,1593.5,1582.25,139.75,118.25,551.25,545.25,2409.5,933.5,307.5,282.75,261.5
sub-3408795_ses-NAPFU48_run-002_T1w,1612.75,1576,115.5,121.5,540.5,555.25,2420.25,940,283.25,272.5,246.75
sub-3455156_ses-NAPFU24_run-002_T1w,2003.25,2053,8.75,94,629.75,786.75,2455.25,1364.25,230.25,328,304.5
sub-3475739_ses-PREFU24_run-002_T1w,1768,1858.5,64.75,178.25,465,702.5,1904.75,1014.25,275.5,150.75,360.5
sub-3531206_ses-NAPFU12_run-002_T1w,1972.25,1975.75,69,159.25,530,599.25,1757.25,926.25,309,213.25,357
sub-3531206_ses-NAPFU24_run-002_T1w,2005.5,2000,97.25,169.5,559.5,577,1778,962.25,286.25,248.75,360
sub-3619481_ses-NAPFU24_run-002_T1w,1656,1650,123.5,183.75,741.75,710,2286.75,923.25,320,265.25,376.5
sub-3692881_ses-PREFU24_run-002_T1w,2139,1814.5,143,159.25,692.5,669,1839.25,1183.75,472.75,335.5,385.25
sub-3697357_ses-NAPFU24_run-002_T1w,2067,1739,62.5,104.75,698.5,656,2452.5,1137.75,298.5,345,377.75
sub-3705605_ses-PREFU24_run-002_T1w,1825.5,1919.25,153.25,135,522.5,572.75,2017.75,1190,299.75,449.75,481.25
sub-3705605_ses-PREFU48_run-002_T1w,1736.25,1850.5,147.5,130.75,504.75,575.5,1950.25,1171.75,289.75,501.25,398.5
sub-3737955_ses-NAPFU24_run-002_T1w,1651.75,1903.5,102,132.5,578.75,648.25,2216,1056,293.25,323.25,330
sub-3756689_ses-NAPFU24_run-002_T1w,2364,1756.5,248.25,198.25,835.25,771,1991.5,1068.75,316.5,313.5,284.25
sub-4040157_ses-PREFU24_run-002_T1w,1767.25,1517,402.75,243.25,502.25,666.25,1996.25,972.25,795,53.75,442.75
sub-4040157_ses-PREFU48_run-002_T1w,1654.75,1492.25,445.5,253.5,427,618.5,1865.5,919,814.5,71.25,447
